	wl	Excit	Excit-Err	set
188	526.0	466.72823530899086	12.574150777330315	FES750
26	528.0	466.0043463504547	19.40607173366688	C3C23
187	528.0	496.96963003560137	13.16854786118947	FES750
25	530.0	480.7975975569595	20.264157007634378	C3C23
186	530.0	492.1335796526199	12.684245753439573	FES750
24	532.0	475.4238912366133	20.80625545389106	C3C23
185	532.0	475.6894826660726	13.432260823527125	FES750
184	534.0	459.5286366987501	12.526563109845666	FES750
23	534.0	463.0789265253892	18.655209108497818	C3C23
183	536.0	438.48307228621775	11.239039049035975	FES750
22	536.0	422.24091851939636	18.776975071842433	C3C23
182	538.0	416.26719000094477	11.023698139895425	FES750
21	538.0	422.2574097663451	18.941132603772083	C3C23
181	540.0	388.47421071620425	10.81201124244107	FES750
20	540.0	383.9414203663521	18.24581862216675	C3C23
19	542.0	362.0989976477881	18.853763588798405	C3C23
180	542.0	349.1212174952269	10.183026836471273	FES750
179	544.0	306.4331775761207	9.763957807360546	FES750
18	544.0	328.10593224058044	20.992747641975487	C3C23
17	546.0	302.56210102078677	19.441586727559194	C3C23
178	546.0	280.7636207036875	9.829620839845608	FES750
16	548.0	286.70176565011303	18.68213865849471	C3C23
177	548.0	262.1603236273748	10.277436096617047	FES750
176	550.0	246.34381519098423	9.919108247832618	FES750
15	550.0	264.6940877602725	21.694642367665786	C3C23
14	552.0	282.00044412270444	21.22773608961865	C3C23
175	552.0	231.1807617012263	9.27191339074822	FES750
174	554.0	225.976588961825	10.173053804826152	FES750
13	554.0	258.84647214264305	22.341408997051555	C3C23
173	556.0	213.3569669506175	10.48262226762716	FES750
12	556.0	263.48249747568474	21.76642707051871	C3C23
172	558.0	205.99046539118206	10.183579269267774	FES750
11	558.0	265.5946017782082	23.146109748881994	C3C23
10	560.0	261.44428480841333	23.46564464040235	C3C23
171	560.0	214.76644826616663	10.507985748940408	FES750
9	562.0	258.93777340827666	24.57657585973193	C3C23
170	562.0	211.52864411464196	10.175418281241297	FES750
8	564.0	274.88366768792355	24.309064878470583	C3C23
169	564.0	220.20911179654863	10.082365027127542	FES750
7	566.0	277.5210619231589	24.605699757454456	C3C23
168	566.0	223.45493808912545	9.799774898448605	FES750
6	568.0	312.28239607727045	26.801001672380163	C3C23
167	568.0	233.95859067035752	9.719598181149829	FES750
5	570.0	332.9863997961791	25.535643765651514	C3C23
166	570.0	256.91294149553954	10.013568291792765	FES750
165	572.0	289.93695427791613	9.74890715361788	FES750
4	572.0	341.82129778907716	26.561516354947745	C3C23
164	574.0	305.951968399791	9.923051280930983	FES750
3	574.0	394.0325176696357	25.83098680299761	C3C23
2	576.0	407.71979328799307	27.966313638646536	C3C23
163	576.0	348.76076436841936	10.85378106026055	FES750
1	578.0	454.57067322564575	27.872423840255713	C3C23
162	578.0	377.69359719141414	10.262114107991847	FES750
161	580.0	415.77885344219067	11.128684351846298	FES750
0	580.0	498.1134276978617	26.73323275367627	C3C23
160	582.0	461.77842982603636	11.53552786603226	FES750
159	584.0	516.2638298766954	13.082634939741734	FES750
158	586.0	568.869169156485	14.987635509421759	FES750
157	588.0	604.9551824172113	16.549290394278348	FES750
156	590.0	637.9599210539998	17.052372979876925	FES750
155	592.0	653.2559128129052	17.14052214742543	FES750
154	594.0	647.5439800645204	15.963777665011017	FES750
153	596.0	623.3190159797069	16.133970228500406	FES750
152	598.0	596.7066355603242	15.692884585509445	FES750
151	600.0	552.1419780170031	14.808801997692685	FES750
150	602.0	498.3816443636069	12.785692980942157	FES750
149	604.0	427.51031252301516	13.137462840270494	FES750
148	606.0	390.66201445740074	12.598460197790255	FES750
147	608.0	342.8754939563015	12.283473908468787	FES750
146	610.0	295.11259021756024	12.896319405877422	FES750
145	612.0	257.9551189152681	12.41673628877936	FES750
144	614.0	235.20888811049753	13.194221283089687	FES750
143	616.0	214.90104482387852	12.934458750629842	FES750
142	618.0	186.4612294092568	12.242897454728825	FES750
141	620.0	167.05120510369855	12.813591705531223	FES750
140	622.0	159.4701607280565	14.539546502966429	FES750
139	624.0	149.26305794929632	14.958820105511938	FES750
138	626.0	143.1393629684089	15.336743137198601	FES750
137	628.0	140.96931844570673	15.192203683013632	FES750
136	630.0	130.19085513407583	15.318185026256742	FES750
135	632.0	125.06864207160498	15.797934062581039	FES750
134	634.0	129.1251263855807	16.062441218890683	FES750
133	636.0	126.42111295569495	16.199422851520676	FES750
132	638.0	121.99972650165024	17.60667603924068	FES750
131	640.0	139.93032770296517	17.389383228955843	FES750
130	642.0	131.33221233782234	17.890305611684813	FES750
129	644.0	128.07598269858983	18.043485893202625	FES750
128	646.0	128.69353097110832	17.797210105502774	FES750
127	648.0	142.62143970127005	17.078000403446445	FES750
126	650.0	147.62018082939124	18.431437978846308	FES750
125	652.0	141.4798385796175	17.879634868750724	FES750
124	654.0	136.08066368759174	19.48476457232324	FES750
123	656.0	152.89023871157428	19.871328231858254	FES750
122	658.0	150.7126885292161	18.812387024882927	FES750
121	660.0	155.35019833692016	19.992194483243274	FES750
120	662.0	162.79413083177386	19.81064081730981	FES750
119	664.0	167.10146078673745	20.971038722662506	FES750
118	666.0	169.26299145546272	20.211478100553286	FES750
117	668.0	170.65671564571755	19.455841856978264	FES750
116	670.0	184.29054540700855	19.94711356765235	FES750
115	672.0	177.5920219212211	18.69985666198728	FES750
114	674.0	195.92309520868474	20.09357684480781	FES750
113	676.0	183.51150975465333	20.26486087745509	FES750
112	678.0	204.26886449315688	18.831728688706374	FES750
111	680.0	200.7478981560558	17.891728421309846	FES750
110	682.0	201.02176984169589	18.2182006691895	FES750
109	684.0	207.60610030704376	17.133520660882272	FES750
108	686.0	224.73489685085153	16.960146293435905	FES750
107	688.0	232.42824677054728	17.270134339817403	FES750
106	690.0	248.86129437862405	18.345945293616957	FES750
105	692.0	273.53103220840376	20.58739489133183	FES750
104	694.0	272.1706403931153	21.145336570956466	FES750
103	696.0	281.8205397134221	23.04206524818904	FES750
102	698.0	304.86131500149617	23.234410748781837	FES750
101	700.0	292.44594831496653	24.24174689159632	FES750
100	702.0	317.9307095615878	23.827028646033067	FES750
99	704.0	327.6858891713311	24.35394906232215	FES750
98	706.0	323.35044243603005	22.79883051735496	FES750
97	708.0	328.617727532606	19.991128749378213	FES750
96	710.0	333.78425788345953	18.79483016335908	FES750
95	712.0	338.8416162443669	19.176898759892005	FES750
94	714.0	370.64123809681735	19.237009977547466	FES750
93	716.0	390.09943629643453	22.1253104798285	FES750
92	718.0	397.14392419133696	25.681121035485404	FES750
91	720.0	414.1100942906989	26.190403865180503	FES750
